,0,1,2,3,4,5
45,0.52434617,-0.18196489,-10.075109,-0.00011667526,0.0019437731,0.0014831808
46,0.51716334,-0.19154198,-10.055954,0.0017159204,0.0019437731,0.0027049112
47,0.52195191,-0.18914771,-10.082292,-0.0013384058,-0.00049968774,0.0014831808
48,0.50519198,-0.19393626,-10.082292,-0.0013384058,-0.00049968774,0.0027049112
49,0.52674043,-0.18914771,-10.08708,-0.0013384058,-0.00049968774,0.00026145033
50,0.53152901,-0.17717634,-10.058349,-0.00011667526,0.00072204275,0.0020940462
51,0.51476908,-0.18914771,-10.089474,-0.00011667526,-0.001110553,0.00087231561
52,0.51237482,-0.18435916,-10.08708,0.0017159204,0.0019437731,-0.0015711454
53,0.51716334,-0.19393626,-10.075109,-0.00011667526,0.0019437731,0.0020940462
54,0.51955765,-0.18196489,-10.079897,-0.00072754046,0.0013329079,-0.0015711454
55,0.50279772,-0.17478207,-10.079897,-0.00072754046,0.00011117748,-0.00034941491
56,0.50040346,-0.19872481,-10.084685,-0.00072754046,0.0013329079,-0.0015711454
57,0.50519198,-0.18435916,-10.072714,-0.00072754046,0.0013329079,0.00087231561
58,0.51955765,-0.18675344,-10.099051,-0.0025601364,-0.003554014,-0.0015711454
59,0.50758624,-0.19633053,-10.089474,-0.00011667526,-0.0023322834,-0.00096028019
60,0.51237482,-0.19872481,-10.067925,0.00049418997,-0.001110553,-0.0015711454
61,0.51955765,-0.19633053,-10.060742,0.0011050552,0.00011117748,-0.00096028019
62,0.51955765,-0.19154198,-10.07032,-0.00010690142,0.001994475,0.0023744332
63,0.52195191,-0.18196489,-10.060742,-0.0025503624,0.00077274453,0.0023744332
64,0.51716334,-0.18435916,-10.060742,-0.0025503624,0.00016187929,0.0017635679
65,0.51955765,-0.18675344,-10.07032,-0.00010690142,0.00016187929,0.0035961638
66,0.52195191,-0.19393626,-10.07032,-0.00010690142,0.00016187929,-0.00067989301
67,0.51955765,-0.18196489,-10.060742,0.00050396385,-0.00044898596,-6.9027774e-05
68,0.51476908,-0.18675344,-10.072714,0.0023365596,-0.00044898596,-0.0012907583
69,0.51716334,-0.18435916,-10.07032,-0.00010690142,0.0013836097,-6.9027774e-05
70,0.51476908,-0.19154198,-10.089474,0.00050396385,0.00016187929,0.0017635679
71,0.50998056,-0.16759923,-10.063137,0.0017256943,-0.0022815818,-0.0025124887
72,0.51955765,-0.18675344,-10.065532,0.0017256943,-0.0022815818,-0.0012907583
73,0.51476908,-0.19393626,-10.101445,-0.0025503624,-0.0028924469,0.19418612
74,0.46209505,0.064645417,-10.034406,-0.0062155537,-0.00044898596,0.015202603
75,0.71349388,-0.019154198,-10.063137,0.0011148291,-0.0028924469,0.0066504898
76,0.71349388,-0.019154198,-10.063137,0.0011148291,-0.0028924469,0.023143852
77,0.57702023,-0.11492519,-10.067925,-0.00010690142,0.0056596664,-0.020227581
78,0.57941449,-0.16759923,-10.089474,0.0017256943,0.012990049,-0.048327383
79,0.47885495,-0.21069619,-10.099051,0.0011148291,0.015433511,-0.045883924
80,0.47885495,-0.21069619,-10.118205,0.0072234818,0.020931298,-0.14850928
81,0.29449579,-0.2370332,-10.118205,0.0072234818,0.020931298,-0.14850928
82,0.29449579,-0.2370332,-10.05356,0.010888672,0.011157454,-0.20959581
83,0.65603131,-2.3416007,-9.8572292,-0.050808717,0.021542162,-0.020227581
84,0.24182175,-2.3751206,-9.842864,-0.050808717,0.05575062,-0.025725368
85,0.42618093,-2.3104751,-9.8308926,-0.089904092,0.071633108,0.004207029
86,0.38068968,-2.3248408,-9.866806,-0.091125824,-0.053594261,-0.063599013
87,0.16041641,-2.2458298,-9.9506063,-0.07157813,0.05575062,-0.1008618
88,0.29210153,-2.2554069,-9.9506063,-0.07157813,0.05575062,-0.1008618
89,0.29210153,-2.2554069,-9.9506063,-0.038591411,0.0032162056,-0.090477079
90,0.3423813,-2.2266755,-9.9577885,-0.0013286319,0.066135325,-0.070318528
91,0.45491222,-2.2578011,-9.9482117,0.040210206,0.037424661,-0.070929401
92,0.45491222,-2.2314641,-9.8644123,0.15322028,-0.1531653,-0.080703236
93,0.35195839,-2.2314641,-9.8644123,-0.042256605,-0.0059467731,0.010926547
94,0.14844504,-2.1572416,-9.8787775,0.002947425,-0.055426858,0.018867794
95,0.14844504,-2.1572416,-9.8787775,0.002947425,-0.055426858,0.018867794
96,0.14844504,-1.9417568,-9.9290581,-0.050197855,0.069800511,0.10377806
97,0.50040346,-2.030345,-9.9458179,-0.041034874,0.069189653,0.10377806
98,0.50040346,-2.0566821,-9.9266634,0.01760819,-0.036490034,0.063460954
99,0.53631759,-1.8579572,-9.9099035,0.01516473,-0.03343571,0.051243652
100,0.54350036,-1.8579572,-9.8979321,-0.013545937,0.0081031276,0.028641637
101,0.50279772,-1.9465454,-9.9170866,-0.051419582,0.11622627,0.059795763
102,0.60575151,-2.0255566,-9.9625778,-0.028817568,0.11500455,0.093393356
103,0.58420306,-1.9537282,-9.9242687,-0.02087632,0.039257254,0.054908846
104,0.19393626,1.1109436,-9.701602,0.049984045,-0.026105326,0.039637215
105,0.35674694,1.2976969,-10.326508,0.049984045,-0.026105326,-0.14606583
106,0.60575151,1.228263,-9.9506063,-0.1479363,0.019098701,-0.12224207
107,0.19872481,0.94094998,-9.7327271,-0.024541512,0.060637537,0.00054183748
108,-0.081405342,1.0415095,-9.7542753,0.073196933,0.031926874,0.044524137
109,0.021548472,1.3120626,-10.032011,0.11290317,-0.058481187,0.0084830858
110,0.14844504,1.3791022,-10.017646,0.0053908858,-0.055426858,-0.056879494
111,0.59617442,1.376708,-10.161303,-0.11006264,-0.0022815818,-0.11674429
112,0.22506183,1.0822122,-9.7590637,-0.080130249,-0.021218404,-0.10574872
113,0.021548472,1.0127783,-9.6561108,0.0090560773,-0.0022815818,0.0048178942
114,0.73264807,-0.91221869,-9.9290581,0.94673425,0.15593252,-0.11735515
115,0.37111259,-1.3192455,-10.355239,0.77324849,0.19686049,0.050021924
116,0.69194543,-1.350371,-10.331296,0.63641465,0.21213213,0.05796317
117,0.69194543,-1.350371,-10.142148,0.60587138,0.15104559,-0.020227581
118,0.56504887,-1.5921928,-10.163696,0.55150437,0.017266106,-0.034888349
119,0.59378016,-1.6759924,-10.146936,0.52401549,0.019098701,-0.075816318
120,0.89785308,-1.8579572,-9.670476,0.43605086,0.067357056,-0.075816318
121,0.89785308,-1.8579572,-9.7039957,0.59304327,0.25489268,0.11966056
122,0.50998056,-1.7406378,-10.108628,0.60098451,0.11866974,0.078121729
123,0.70631105,-1.8531687,-10.41749,0.34564283,-0.066422433,-0.053214304
124,0.95770991,-2.1644244,-10.297776,0.18437441,0.13088705,-0.069707662
125,0.43336374,-1.4126221,-10.278622,-0.35868481,-0.016331483,-0.069707662
126,0.43336374,-1.5203645,-9.9745493,-0.38373029,-0.13178502,-0.10330525
127,0.85954463,-1.2402344,-10.462981,-0.17847955,-0.22646913,-0.0031233539
128,0.50758624,-0.87391031,-11.298583,-0.21207716,-0.28083614,-0.0049559497
129,0.57462597,-0.87391031,-10.92747,-0.4271017,-0.26495364,-0.06115555
130,1.4317763,-0.74940801,-10.92747,-0.47902527,-0.26128846,-0.11613342
131,0.25379312,-0.91700727,-10.68086,-0.45275804,-0.26861882,0.051243652
132,0.65124273,-0.86672747,-10.376787,-0.40633228,-0.21547356,0.070791341
133,0.65124273,-0.6344828,-10.26665,-0.22307272,-0.08719185,0.1208823
134,1.0295382,-0.6344828,-10.26665,-0.20719022,-0.13667193,-0.036720943
135,1.1372806,-0.42139238,-10.295382,0.074418657,-0.071920216,0.053076249
136,-0.60575151,1.0079896,-9.7327271,-0.094180152,0.074076578,-0.042829596
137,-0.75659084,0.81884199,-9.4693565,0.07258606,0.088126473,-0.041607864
138,-1.3671309,0.81165916,-9.4861164,0.07258606,0.088126473,-0.041607864
139,-1.3671309,0.95052707,-10.000886,0.058536164,-0.026716191,0.058574036
140,-0.51237482,1.0534809,-9.7518816,0.067088269,0.033759467,-0.060544685
141,-1.1827718,0.84996754,-9.8739891,0.12512048,-0.021218404,-0.0061776801
142,-1.4341706,0.62011719,-9.8739891,0.12512048,-0.021218404,-0.0061776801
143,-1.4341706,0.62011719,-9.8739891,0.19414824,-0.029770518,0.023143852
144,-0.65842557,0.6751855,-10.089474,0.098242402,-0.047485612,-0.045883924
145,-0.98404694,0.64166564,-9.890749,0.13122913,-0.06825503,-0.0098428717
146,0.18435916,-1.0558752,-11.873209,0.58937806,0.082628682,0.1031672
147,0.079011068,-1.3360053,-11.523644,0.4794223,0.19502789,0.13615392
148,-0.15323359,-2.0686533,-10.558752,0.56799781,0.16387376,0.16852978
149,-0.40463245,-2.2290699,-11.209994,0.65351892,0.19258443,0.22778371
150,-0.10295381,-1.9824595,-11.209994,0.65351892,0.38989392,0.2473314
151,0.52195191,-2.0447106,-11.358439,0.27661505,0.42226976,0.1715841
152,-0.11253092,-2.4086404,-10.678466,0.21858285,0.30254015,0.1208823
153,-0.58180881,-2.3439951,-10.489318,0.24301746,0.30254015,0.19296439
154,-0.70870537,-2.4517374,-10.925076,0.33525813,0.20663434,0.19296439
155,-0.70870537,-2.4517374,-10.925076,0.19720258,0.20480174,0.19113179
156,-0.41420954,-2.2625897,-9.9290581,0.48614186,0.063081004,-0.13201591
157,0.038308397,-1.6448668,-9.8165264,0.35358408,-0.01022283,-0.12163121
158,0.16759923,-1.7047237,-9.8165264,0.17154624,-0.043209553,-0.039775267
159,0.10055954,-2.0231621,-9.7782183,0.073196933,-0.0010598511,0.0017635679
160,0.047885496,-2.0423164,-9.7782183,0.073196933,-0.078639738,0.045135003
161,0.0071828244,-1.8507744,-9.9338465,-0.0031612278,-0.12506551,0.012759142
162,0.11492519,-1.8172545,-9.8261042,-0.045921795,-0.06397897,0.030474234
163,0.11731946,-1.8411974,-9.8787775,-0.11067351,-0.034046575,0.077510856
164,0.052674048,-1.934574,-9.8069496,-0.11067351,-0.034046575,0.077510856
165,-0.088588171,-1.8627458,-9.8835669,-0.24872905,-0.04504215,-0.012286333
166,0.12689656,-1.4365649,-9.8739891,-0.31348076,-0.0028924469,0.0011527027
167,0.52195191,-0.18196489,-10.084685,0.0011148291,-0.0022815818,-0.0025124887
168,0.52913475,-0.20351335,-10.077502,-0.00010690142,-0.00044898596,-0.0025124887
169,0.52913475,-0.20351335,-10.077502,0.0011148291,0.004437936,-0.00067989301
170,0.51955765,-0.2083019,-10.060742,0.0011148291,0.0032162056,0.0023744332
171,0.51716334,-0.17957062,-10.055954,-0.00071776664,0.0038270708,0.0060396246
172,0.45012367,-0.23224466,-10.08708,-0.0025503624,0.0068813968,0.050021924
173,-0.56504887,-0.63208854,-10.144543,-0.0056046885,-0.020607539,0.042080674
174,-0.29210153,-0.53871185,-10.166091,-0.0056046885,-0.020607539,0.0060396246
175,0.84039044,0.023942748,-10.032011,-0.0019394971,0.0087139932,0.0060396246
176,0.84039044,0.023942748,-10.00328,-0.0025503624,-0.0071685039,0.18868834
177,0.10055954,1.5083932,-8.545167,-0.26400071,-0.0096119642,0.20029476
178,-0.3423813,2.0542877,-8.5906582,-0.1479363,-0.20264539,0.17036238
179,-0.28013015,1.6305012,-8.8324795,-0.20719022,-0.28144699,0.16791892
180,-0.062251143,1.7573977,-8.8037481,-0.20780109,-0.28144699,0.16791892
181,-0.062251143,1.7573977,-8.5954466,-0.13632984,-0.054205127,0.22656198
182,0.2753416,1.8819,-8.6960058,0.015775595,0.020931298,0.18074709
183,0.16281068,1.8819,-8.6960058,0.15322028,-0.050539937,0.07689999
184,-0.44772938,3.1173458,-10.817333,-0.0074372846,-0.46226314,-0.10513785
185,0.16041641,3.0072091,-10.812545,-0.4271017,-0.42622209,-0.15461794
186,0.37111259,2.6432793,-9.9003267,-0.71115404,-0.13117415,-0.095364004
187,0.4668836,-2.9281981,-9.8332863,-0.38922805,-0.0083902339,-0.11002477
188,0.30407289,-3.2274826,-8.8683939,-0.19008599,0.14554781,-0.040386137
189,0.42139238,-2.4230061,-9.3352776,0.013332134,0.22984721,-0.05749036
190,0.38787252,-2.3344178,-9.3352776,0.026771169,0.15165646,-0.11735515
191,0.47167215,-1.7885233,-10.491713,-0.44726026,0.072854847,-0.19493504
192,0.64166564,-1.8555629,-9.811738,-0.64273715,0.19808221,-0.20409802
193,0.32801566,-2.4948344,-9.3328829,-0.48024699,0.25794703,-0.094142273
194,0.58180881,-2.456526,-9.2466888,-0.35868481,0.21335386,-0.09597487
195,0.87151605,-2.2434354,-9.4956942,-0.17664696,0.21335386,-0.09597487
196,1.0008069,-1.9202085,-10.00328,-0.43137777,0.43693054,-0.088033624
197,1.1540405,-1.8962656,-9.9553947,-0.41671702,0.19136271,-0.074594587
198,1.2378401,-0.32801566,-9.8213148,-0.052030448,-0.99188328,0.036582887
199,1.4174107,1.1372806,-11.368017,-0.36662602,-0.19959106,-0.21203926
200,1.5371244,0.99122977,-10.43425,-0.40449971,-0.18065424,-0.21203926
201,1.5371244,0.99122977,-10.43425,0.028603766,0.05513975,-0.14850928
202,0.32801566,-0.75419658,-10.039194,-0.047754392,0.072854847,0.14898209
203,0.60575151,0.32562137,-9.6896305,0.20575468,-0.39201361,0.0072613554
204,0.98404694,0.41420954,-10.173274,0.18009834,-0.29549688,-0.11613342
205,0.62730002,0.36392978,-10.192428,0.18009834,-0.29549688,-0.11613342
206,0.62730002,0.36392978,-9.9673662,0.21675026,-0.13606107,0.10255633
207,-0.42857519,-0.28731298,-9.9553947,0.24118488,-0.2111975,0.21678813
208,0.44054657,-0.045491222,-9.7854013,0.090301156,-0.19226067,-0.0012907583
209,-0.040702671,-0.20111908,-10.065532,0.002947425,-0.00044898596,-0.00067989301
210,-0.047885496,-0.20351335,-10.065532,0.00050396385,0.0026053402,0.00054183748
211,-0.026337024,-0.22266756,-10.075109,-0.00071776664,0.00077274453,0.00054183748
212,-0.045491222,-0.22266756,-10.08708,-0.00071776664,0.0032162056,-0.0025124887
213,-0.043096945,-0.21787901,-10.10384,-0.0019394971,0.0026053402,0.00054183748
214,-0.043096945,-0.21787901,-10.099051,-0.00071776664,0.001994475,0.0011527027
215,-0.033519849,-0.22027329,-10.096657,-0.00071776664,-0.0010598511,-6.9027774e-05
216,-0.057462595,-0.20351335,-10.075109,-0.00071776664,-0.0022815818,0.00054183748
217,-0.05027977,-0.21787901,-10.079897,-0.0013286319,0.0013836097,0.00054183748
218,-0.043096945,-0.20111908,-10.089474,-0.0013286319,0.0013836097,0.0023744332
219,-0.043096945,-0.20111908,-10.091868,0.0023365596,0.0013836097,0.0017635679
220,-0.047885496,-0.21309046,-10.08708,-0.00071776664,-0.00044898596,-0.0031233539
221,-0.052674048,-0.2083019,-10.084685,0.00050396385,0.00016187929,0.00054183748
222,-0.040702671,-0.21548474,-10.072714,-0.0013286319,-0.0016707164,0.0011527027
223,-0.040702671,-0.20590763,-10.118205,0.0017256943,0.00016187929,-0.00067989301
224,-0.035914123,-0.19872481,-10.077502,-0.00010690142,0.0038270708,-0.00067989301
225,-0.035914123,-0.22266756,-10.063137,0.0011148291,0.00016187929,0.0011527027
226,-0.05027977,-0.21548474,-10.082292,-0.0019394971,0.00016187929,0.00054183748
227,-0.026337024,-0.21787901,-10.067925,-0.00010690142,-0.0010598511,0.00054183748
228,-0.052674048,-0.2083019,-10.094262,0.0011148291,-0.0010598511,0.0029852984
229,-0.05027977,-0.21787901,-10.08708,0.0011148291,0.0026053402,-6.9027774e-05
230,-0.035914123,-0.21787901,-10.08708,0.0017256943,0.00016187929,0.0029852984
231,-0.045491222,-0.2083019,-10.08708,-0.00010690142,-0.00044898596,0.0035961638
232,-0.052674048,-0.21309046,-10.084685,-0.0025503624,0.00016187929,-0.0019016234
233,-0.043096945,-0.21309046,-10.084685,0.0017256943,0.001994475,-6.9027774e-05
234,-0.052674048,-0.20111908,-10.10384,0.00050396385,0.00077274453,0.0029852984
235,-0.033519849,-0.20351335,-10.082292,0.00050396385,0.001994475,0.0029852984
236,-0.05027977,-0.19393626,-10.07032,-0.00071776664,0.00016187929,-0.00067989301
237,-0.040702671,-0.20351335,-10.07032,-0.00071776664,-0.0010598511,0.0011527027
238,-0.040702671,-0.22266756,-10.084685,0.00050396385,0.00016187929,0.0023744332
239,-0.035914123,-0.2083019,-10.08708,0.00050396385,0.00016187929,-0.00067989301
240,-0.067039698,-0.20351335,-10.089474,-0.00071776664,-0.0010598511,0.0011527027
241,-0.05027977,-0.19872481,-10.089474,-0.0013286319,-0.0010598511,-0.0019016234
242,-0.055068322,-0.21309046,-10.106234,0.0017256943,-0.00044898596,0.0017635679
243,-0.043096945,-0.21787901,-10.08708,0.0011148291,0.00077274453,-0.0012907583
244,-0.040702671,-0.19154198,-10.111023,-0.00010690142,-0.00044898596,-0.00067989301
245,-0.031125572,-0.20351335,-10.094262,-0.00071776664,-0.00044898596,0.0017635679
246,-0.05027977,-0.20351335,-10.067925,-0.00071776664,-0.00044898596,0.0017635679
247,-0.05027977,-0.20351335,-10.072714,0.0017256943,0.00016187929,-0.0037342194
248,-0.055068322,-0.2083019,-10.077502,0.0011148291,-0.00044898596,-0.00067989301
249,-0.047885496,-0.20590763,-10.075109,0.0017256943,-0.00044898596,-6.9027774e-05
250,-0.055068322,-0.19154198,-10.072714,0.00050396385,0.0013836097,-6.9027774e-05
251,-0.055068322,-0.19154198,-10.084685,0.0011148291,0.00016187929,-0.00067989301
252,-0.045491222,-0.20351335,-10.1206,-0.00010690142,0.0013836097,0.00054183748
253,-0.047885496,-0.18435916,-10.094262,0.00050396385,0.00077274453,-0.0025124887
254,-0.067039698,-0.18675344,-10.094262,-0.00010690142,-0.00044898596,0.00054183748
255,-0.038308397,-0.19872481,-10.096657,-0.00010690142,-0.00044898596,0.00054183748
256,-0.035914123,-0.2083019,-10.08708,0.0011148291,-0.00044898596,0.0011527027
257,-0.040702671,-0.21309046,-10.10384,0.0011148291,-0.0010598511,-0.00067989301
258,-0.067039698,-0.21069619,-10.082292,0.0011148291,0.00016187929,-0.0025124887
259,-0.038308397,-0.20111908,-10.075109,0.00050396385,0.0013836097,-0.0012907583
260,-0.05027977,-0.21309046,-10.084685,0.00050396385,-0.0016707164,0.00054183748
261,-0.055068322,-0.21787901,-10.091868,-0.00071776664,-0.0016707164,0.00054183748
262,-0.045491222,-0.21069619,-10.101445,0.00050396385,0.0013836097,0.0017635679
263,-0.038308397,-0.2083019,-10.08708,-0.00010690142,0.00016187929,0.00054183748
264,-0.047885496,-0.19633053,-10.10384,-0.00071776664,-0.00044898596,-6.9027774e-05
265,-0.040702671,-0.21309046,-10.094262,0.0011148291,-0.0010598511,0.0011527027
266,-0.033519849,-0.20590763,-10.091868,-0.00010690142,0.001994475,0.00054183748
267,-0.052674048,-0.20590763,-10.094262,-0.00071776664,-0.00044898596,0.00054183748
268,-0.052674048,-0.20590763,-10.079897,-0.00010690142,-0.0028924469,-0.00067989301
269,-0.057462595,-0.21787901,-10.091868,0.0011148291,-0.00044898596,0.0011527027
270,-0.064645417,-0.21309046,-10.111023,-0.00010690142,0.00077274453,0.0011527027
271,-0.062251143,-0.18675344,-10.07032,-0.00071776664,-0.00044898596,0.00054183748
272,-0.028731298,-0.19633053,-10.091868,0.0023365596,0.0013836097,0.0011527027
273,-0.059856869,-0.22027329,-10.094262,-0.00010690142,0.00016187929,0.0011527027
274,-0.05027977,-0.22266756,-10.113417,0.0011148291,-0.0016707164,-0.0012907583
275,-0.043096945,-0.21069619,-10.08708,0.0017256943,-0.0016707164,-0.0012907583
276,-0.038308397,-0.20590763,-10.101445,0.0023365596,-0.00044898596,-0.00067989301
277,-0.031125572,-0.21069619,-10.101445,-0.0025503624,-0.00044898596,0.0017635679
278,-0.05027977,-0.20590763,-10.096657,-0.00071776664,0.00016187929,-0.0012907583
279,-0.047885496,-0.19393626,-10.091868,-0.00071776664,0.00016187929,0.00054183748
280,-0.055068322,-0.21309046,-10.094262,-0.00010690142,-0.0016707164,-0.00067989301
281,-0.035914123,-0.21069619,-10.075109,0.00050396385,0.00016187929,-6.9027774e-05
282,-0.045491222,-0.20590763,-10.096657,-0.00071776664,0.0013836097,-0.00067989301
283,-0.047885496,-0.19393626,-10.108628,-0.0037720928,0.00016187929,0.0011527027
284,-0.045491222,-0.19633053,-10.084685,-0.0013286319,0.001994475,-0.00067989301
285,-0.05027977,-0.21069619,-10.091868,0.0017256943,-0.0011899655,0.0016071864
286,-0.045491222,-0.19872481,-10.089474,-8.3077677e-05,0.0030860913,-0.0020580052
287,-0.055068322,-0.20590763,-10.075109,-0.00069394289,-0.00057910028,-0.0032797356
288,-0.040702671,-0.20590763,-10.075109,-0.00069394289,0.00064263021,-0.00022540927
289,-0.038308397,-0.21787901,-10.096657,-0.00069394289,-0.00057910028,0.0040506474
290,-0.052674048,-0.20111908,-10.10384,-0.0013048082,-0.0011899655,0.0016071864
291,-0.038308397,-0.2083019,-10.08708,-8.3077677e-05,3.176499e-05,0.0016071864
292,-0.038308397,-0.2083019,-10.089474,0.0011386528,0.0012534955,-0.00022540927
293,-0.052674048,-0.20351335,-10.094262,0.0011386528,-0.0011899655,0.00038545596
294,-0.038308397,-0.19633053,-10.099051,0.0011386528,0.00064263021,0.0016071864
295,-0.038308397,-0.20351335,-10.08708,0.00052778755,3.176499e-05,0.0022180516
296,-0.038308397,-0.20590763,-10.099051,-8.3077677e-05,3.176499e-05,0.00038545596
297,-0.047885496,-0.20590763,-10.082292,-0.0013048082,0.00064263021,-0.0020580052
298,-0.035914123,-0.22027329,-10.084685,-0.0013048082,0.00064263021,-0.0014471398
299,-0.047885496,-0.19154198,-10.101445,-0.0013048082,-0.0018008307,-0.00083627453
300,-0.057462595,-0.21548474,-10.08708,-0.00069394289,-0.0018008307,0.00099632121
301,-0.038308397,-0.19154198,-10.079897,-0.0019156734,-0.0011899655,-0.00083627453
302,-0.035914123,-0.19154198,-10.079897,0.00052778755,3.176499e-05,-0.00083627453
303,-0.069433972,-0.22027329,-10.101445,-0.00069394289,3.176499e-05,0.00099632121
304,-0.045491222,-0.19154198,-10.099051,0.00052778755,-0.0011899655,0.0016071864
305,-0.052674048,-0.20351335,-10.077502,-0.00069394289,-0.00057910028,-0.00022540927
306,-0.043096945,-0.2083019,-10.089474,0.0011386528,3.176499e-05,0.0022180516
307,-0.045491222,-0.19872481,-10.096657,-8.3077677e-05,-0.00057910028,-0.0014471398
308,-0.062251143,-0.20351335,-10.091868,-8.3077677e-05,-0.00057910028,-0.0014471398
309,-0.062251143,-0.21069619,-10.08708,0.00052778755,0.0036969564,-0.00083627453
310,-0.052674048,-0.22027329,-10.077502,-8.3077677e-05,-0.00057910028,-0.00022540927
311,-0.052674048,-0.20590763,-10.075109,-8.3077677e-05,-0.00057910028,0.002828917
312,-0.045491222,-0.22266756,-10.099051,-8.3077677e-05,0.00064263021,0.002828917
313,-0.045491222,-0.22266756,-10.10384,-8.3077677e-05,0.00064263021,0.0016071864
314,-0.047885496,-0.21069619,-10.08708,-0.00069394289,-0.0024116959,-0.00022540927
315,-0.043096945,-0.2083019,-10.063137,-0.0013048082,3.176499e-05,-0.00083627453
316,-0.045491222,-0.20590763,-10.08708,0.0017495181,0.00064263021,-0.0014471398
317,-0.045491222,-0.21787901,-10.101445,-0.00069394289,0.00064263021,-0.0026688701
318,-0.040702671,-0.19872481,-10.101445,0.0029712487,0.0012534955,-0.0014471398
319,-0.057462595,-0.19633053,-10.072714,-8.3077677e-05,0.00064263021,0.0022180516
320,-0.035914123,-0.19393626,-10.075109,-0.0013048082,3.176499e-05,-0.00022540927
321,-0.031125572,-0.21309046,-10.075109,-0.0013048082,3.176499e-05,-0.00022540927
322,-0.052674048,-0.19633053,-10.079897,-0.0013048082,0.0012534955,-0.0032797356
323,-0.043096945,-0.21548474,-10.08708,0.0011386528,0.0012534955,-0.0032797356
